	sp_id	hh_size	latitude	longitude	location	mo_name
985603	391255	4	55.199328581	61.306810785	POINT (61.306810785 55.199328581)	Kurchatovskiy rayon
773831	307122	2	55.1844891	61.37354875	POINT (61.37354875 55.1844891)	Kurchatovskiy rayon
940191	373200	5	55.195055245	61.341181302	POINT (61.341181302 55.195055245)	Kurchatovskiy rayon
987505	392010	5	55.199946295	61.33410084	POINT (61.33410084 55.199946295)	Kurchatovskiy rayon
918454	364549	2	55.1934053	61.28290965	POINT (61.28290965 55.1934053)	Kurchatovskiy rayon
760016	301624	3	55.183677185	61.292660738	POINT (61.292660738 55.183677185)	Kurchatovskiy rayon
994232	394701	4	55.202899232	61.316511018	POINT (61.316511018 55.202899232)	Kurchatovskiy rayon
944760	375016	4	55.195436719	61.281629276	POINT (61.281629276 55.195436719)	Kurchatovskiy rayon
793079	314764	3	55.185389856	61.280533333	POINT (61.280533333 55.185389856)	Kurchatovskiy rayon
1028069	408165	5	55.212323095	61.285863678	POINT (61.285863678 55.212323095)	Kurchatovskiy rayon
864705	343225	3	55.189899643	61.34631347	POINT (61.34631347 55.189899643)	Kurchatovskiy rayon
897045	356044	4	55.191823285	61.317559143	POINT (61.317559143 55.191823285)	Kurchatovskiy rayon
899126	356872	4	55.192074492	61.305125306	POINT (61.305125306 55.192074492)	Kurchatovskiy rayon
1007538	399989	1	55.208133623	61.278804403	POINT (61.278804403 55.208133623)	Kurchatovskiy rayon
872153	346181	1	55.190250851	61.299345935	POINT (61.299345935 55.190250851)	Kurchatovskiy rayon
975447	387218	6	55.197977624	61.361659459	POINT (61.361659459 55.197977624)	Kurchatovskiy rayon
853211	338657	3	55.189291825	61.272588098	POINT (61.272588098 55.189291825)	Kurchatovskiy rayon
958649	380540	1	55.196318898	61.351205862	POINT (61.351205862 55.196318898)	Kurchatovskiy rayon
951654	377757	5	55.196050469	61.318412091	POINT (61.318412091 55.196050469)	Kurchatovskiy rayon
1033483	410321	3	55.214264427	61.294639204	POINT (61.294639204 55.214264427)	Kurchatovskiy rayon
806719	320187	2	55.1862096	61.3732819	POINT (61.3732819 55.1862096)	Kurchatovskiy rayon
810428	321660	2	55.186416669	61.369642224	POINT (61.369642224 55.186416669)	Kurchatovskiy rayon
980035	389045	2	55.198262224	61.351916375	POINT (61.351916375 55.198262224)	Kurchatovskiy rayon
871471	345912	3	55.190233862	61.312163058	POINT (61.312163058 55.190233862)	Kurchatovskiy rayon
1047340	415838	3	55.221539625	61.292335978	POINT (61.292335978 55.221539625)	Kurchatovskiy rayon
959456	380865	4	55.196363418	61.352099711	POINT (61.352099711 55.196363418)	Kurchatovskiy rayon
836309	331933	5	55.188257106	61.375960907	POINT (61.375960907 55.188257106)	Kurchatovskiy rayon
937194	372007	3	55.195007051	61.324318717	POINT (61.324318717 55.195007051)	Kurchatovskiy rayon
984870	390959	4	55.199286164	61.325345909	POINT (61.325345909 55.199286164)	Kurchatovskiy rayon
977504	388038	3	55.198108631	61.30511084	POINT (61.30511084 55.198108631)	Kurchatovskiy rayon
1056459	419385	6	55.235023348	61.304552024	POINT (61.304552024 55.235023348)	Kurchatovskiy rayon
914397	362937	2	55.193214209	61.360001543	POINT (61.360001543 55.193214209)	Kurchatovskiy rayon
1033956	410504	2	55.214388535	61.303470341	POINT (61.303470341 55.214388535)	Kurchatovskiy rayon
933320	370461	3	55.194851809	61.284694967	POINT (61.284694967 55.194851809)	Kurchatovskiy rayon
1059193	420454	3	55.235802175	61.306100198	POINT (61.306100198 55.235802175)	Kurchatovskiy rayon
849504	337182	9	55.189043384	61.292534192	POINT (61.292534192 55.189043384)	Kurchatovskiy rayon
936913	371895	1	55.195007051	61.324318717	POINT (61.324318717 55.195007051)	Kurchatovskiy rayon
1035656	411184	4	55.215127125	61.293911883	POINT (61.293911883 55.215127125)	Kurchatovskiy rayon
1032172	409792	3	55.213821716	61.301089711	POINT (61.301089711 55.213821716)	Kurchatovskiy rayon
793547	314952	2	55.185389856	61.280533333	POINT (61.280533333 55.185389856)	Kurchatovskiy rayon
1022698	406024	3	55.210624138	61.289886159	POINT (61.289886159 55.210624138)	Kurchatovskiy rayon
947291	376027	3	55.195593925	61.312211988	POINT (61.312211988 55.195593925)	Kurchatovskiy rayon
979563	388855	2	55.198196679	61.348718111	POINT (61.348718111 55.198196679)	Kurchatovskiy rayon
838719	332894	3	55.18832525	61.36988695	POINT (61.36988695 55.18832525)	Kurchatovskiy rayon
937959	372314	4	55.1950226	61.3344978	POINT (61.3344978 55.1950226)	Kurchatovskiy rayon
932201	370026	2	55.194592496	61.359664365	POINT (61.359664365 55.194592496)	Kurchatovskiy rayon
971634	385708	4	55.197426716	61.354154448	POINT (61.354154448 55.197426716)	Kurchatovskiy rayon
969361	384802	3	55.197240725	61.324161624	POINT (61.324161624 55.197240725)	Kurchatovskiy rayon
1059655	420628	2	55.235887018	61.301274285	POINT (61.301274285 55.235887018)	Kurchatovskiy rayon
931983	369937	2	55.194510092	61.357214993	POINT (61.357214993 55.194510092)	Kurchatovskiy rayon
115816	45538	3	55.122490298	61.433984294	POINT (61.433984294 55.122490298)	Leninskiy rayon
52403	20487	4	55.11350757	61.460657218	POINT (61.460657218 55.11350757)	Leninskiy rayon
21007	8196	3	55.101541882	61.48206118	POINT (61.48206118 55.101541882)	Leninskiy rayon
130476	51328	2	55.124487974	61.473499639	POINT (61.473499639 55.124487974)	Leninskiy rayon
20587	8035	3	55.10132155	61.48674385	POINT (61.48674385 55.10132155)	Leninskiy rayon
16910	6606	4	55.098833246	61.485629958	POINT (61.485629958 55.098833246)	Leninskiy rayon
111316	43754	2	55.122058897	61.447435815	POINT (61.447435815 55.122058897)	Leninskiy rayon
193264	76297	4	55.135418162	61.450230859	POINT (61.450230859 55.135418162)	Leninskiy rayon
242884	96010	4	55.142366153	61.436430104	POINT (61.436430104 55.142366153)	Leninskiy rayon
166376	65566	4	55.131046374	61.419800576	POINT (61.419800576 55.131046374)	Leninskiy rayon
111944	44010	5	55.122078832	61.517407937	POINT (61.517407937 55.122078832)	Leninskiy rayon
222573	87938	3	55.140204578	61.425338853	POINT (61.425338853 55.140204578)	Leninskiy rayon
193615	76438	3	55.135418162	61.450230859	POINT (61.450230859 55.135418162)	Leninskiy rayon
86104	33842	3	55.1182844	61.5211531	POINT (61.5211531 55.1182844)	Leninskiy rayon
159514	62826	3	55.130077305	61.446195474	POINT (61.446195474 55.130077305)	Leninskiy rayon
291215	115216	3	55.147793114	61.434542298	POINT (61.434542298 55.147793114)	Leninskiy rayon
241542	95482	5	55.14207863	61.441066045	POINT (61.441066045 55.14207863)	Leninskiy rayon
110716	43520	7	55.121845476	61.472485609	POINT (61.472485609 55.121845476)	Leninskiy rayon
18336	7166	2	55.09997475	61.48250365	POINT (61.48250365 55.09997475)	Leninskiy rayon
18537	7237	4	55.100106912	61.480417238	POINT (61.480417238 55.100106912)	Leninskiy rayon
91631	36029	2	55.1187291	61.45637415	POINT (61.45637415 55.1187291)	Leninskiy rayon
114623	45073	2	55.1223077	61.43203265	POINT (61.43203265 55.1223077)	Leninskiy rayon
204664	80823	4	55.137477916	61.45247886	POINT (61.45247886 55.137477916)	Leninskiy rayon
130337	51275	2	55.124487974	61.473499639	POINT (61.473499639 55.124487974)	Leninskiy rayon
156418	61597	3	55.129586359	61.451720949	POINT (61.451720949 55.129586359)	Leninskiy rayon
63638	24935	6	55.115189779	61.427239248	POINT (61.427239248 55.115189779)	Leninskiy rayon
86522	34007	2	55.118296657	61.433154831	POINT (61.433154831 55.118296657)	Leninskiy rayon
205891	81313	1	55.137625215	61.423985942	POINT (61.423985942 55.137625215)	Leninskiy rayon
228712	90374	3	55.140862988	61.452602887	POINT (61.452602887 55.140862988)	Leninskiy rayon
81895	32180	3	55.117825322	61.453167448	POINT (61.453167448 55.117825322)	Leninskiy rayon
154652	60882	3	55.12915365	61.4373658	POINT (61.4373658 55.12915365)	Leninskiy rayon
36127	14070	1	55.107771863	61.478413551	POINT (61.478413551 55.107771863)	Leninskiy rayon
209737	82841	1	55.13828229	61.447551682	POINT (61.447551682 55.13828229)	Leninskiy rayon
38837	15121	4	55.109168287	61.476645675	POINT (61.476645675 55.109168287)	Leninskiy rayon
99358	39056	5	55.119936527	61.461292032	POINT (61.461292032 55.119936527)	Leninskiy rayon
146409	57623	4	55.127264416	61.468191998	POINT (61.468191998 55.127264416)	Leninskiy rayon
190057	75015	5	55.13504075	61.45804545	POINT (61.45804545 55.13504075)	Leninskiy rayon
58362	22846	4	55.11449645	61.46520925	POINT (61.46520925 55.11449645)	Leninskiy rayon
63767	24990	2	55.115191943	61.46345007	POINT (61.46345007 55.115191943)	Leninskiy rayon
87197	34276	4	55.1183394	61.4358949	POINT (61.4358949 55.1183394)	Leninskiy rayon
137334	54059	5	55.125339188	61.456964948	POINT (61.456964948 55.125339188)	Leninskiy rayon
153462	60410	2	55.12888313	61.46619965	POINT (61.46619965 55.12888313)	Leninskiy rayon
68961	27047	2	55.11594279	61.461369348	POINT (61.461369348 55.11594279)	Leninskiy rayon
71126	27908	5	55.1163894	61.44602479	POINT (61.44602479 55.1163894)	Leninskiy rayon
232498	91872	7	55.14135715	61.42613195	POINT (61.42613195 55.14135715)	Leninskiy rayon
133576	52556	3	55.125003376	61.513736676	POINT (61.513736676 55.125003376)	Leninskiy rayon
181101	71446	2	55.133180377	61.433577157	POINT (61.433577157 55.133180377)	Leninskiy rayon
207522	81954	4	55.1379996	61.44387655	POINT (61.44387655 55.1379996)	Leninskiy rayon
71345	27993	5	55.116428757	61.454867672	POINT (61.454867672 55.116428757)	Leninskiy rayon
164687	64896	4	55.130751902	61.426537546	POINT (61.426537546 55.130751902)	Leninskiy rayon
221034	87331	4	55.139977025	61.453240345	POINT (61.453240345 55.139977025)	Leninskiy rayon
259922	102786	5	55.144498878	61.43498042	POINT (61.43498042 55.144498878)	Leninskiy rayon
102520	40303	2	55.120412269	61.47161423	POINT (61.47161423 55.120412269)	Leninskiy rayon
229197	90568	5	55.140902262	61.442476792	POINT (61.442476792 55.140902262)	Leninskiy rayon
150584	59269	3	55.128122468	61.421821524	POINT (61.421821524 55.128122468)	Leninskiy rayon
253587	100269	3	55.143883655	61.442163289	POINT (61.442163289 55.143883655)	Leninskiy rayon
110051	43256	4	55.1217961	61.4652716	POINT (61.4652716 55.1217961)	Leninskiy rayon
119263	46899	4	55.1230109	61.45714195	POINT (61.45714195 55.1230109)	Leninskiy rayon
178886	70565	4	55.132890741	61.442102406	POINT (61.442102406 55.132890741)	Leninskiy rayon
20726	8093	2	55.101380732	61.490210357	POINT (61.490210357 55.101380732)	Leninskiy rayon
256770	101524	4	55.144120742	61.426778421	POINT (61.426778421 55.144120742)	Leninskiy rayon
52927	20690	4	55.11350757	61.460657218	POINT (61.460657218 55.11350757)	Leninskiy rayon
105593	41507	6	55.120946703	61.469184262	POINT (61.469184262 55.120946703)	Leninskiy rayon
144147	56729	2	55.126719312	61.434860581	POINT (61.434860581 55.126719312)	Leninskiy rayon
194650	76849	7	55.13580855	61.44252895	POINT (61.44252895 55.13580855)	Leninskiy rayon
128036	50367	6	55.124229406	61.437614374	POINT (61.437614374 55.124229406)	Leninskiy rayon
226926	89665	3	55.1407396	61.429419475	POINT (61.429419475 55.1407396)	Leninskiy rayon
153738	60519	2	55.128917555	61.467124275	POINT (61.467124275 55.128917555)	Leninskiy rayon
92285	36290	8	55.11886652	61.466271749	POINT (61.466271749 55.11886652)	Leninskiy rayon
299794	118644	3	55.148796613	61.429414037	POINT (61.429414037 55.148796613)	Leninskiy rayon
199596	78814	2	55.136649381	61.438790247	POINT (61.438790247 55.136649381)	Leninskiy rayon
187899	74157	4	55.134711	61.4608083	POINT (61.4608083 55.134711)	Leninskiy rayon
57339	22444	1	55.114216028	61.464140084	POINT (61.464140084 55.114216028)	Leninskiy rayon
52958	20702	6	55.11350757	61.460657218	POINT (61.460657218 55.11350757)	Leninskiy rayon
142045	55910	5	55.126351444	61.433361472	POINT (61.433361472 55.126351444)	Leninskiy rayon
204722	80845	6	55.137509056	61.425928363	POINT (61.425928363 55.137509056)	Leninskiy rayon
196363	77532	4	55.136030631	61.435044061	POINT (61.435044061 55.136030631)	Leninskiy rayon
65688	25753	2	55.115462302	61.455642327	POINT (61.455642327 55.115462302)	Leninskiy rayon
118316	46527	2	55.122839193	61.517972284	POINT (61.517972284 55.122839193)	Leninskiy rayon
70225	27551	4	55.116228165	61.525482229	POINT (61.525482229 55.116228165)	Leninskiy rayon
139236	54794	2	55.12591925	61.4580548	POINT (61.4580548 55.12591925)	Leninskiy rayon
94508	37150	4	55.119273815	61.466630465	POINT (61.466630465 55.119273815)	Leninskiy rayon
115118	45264	2	55.122355	61.4670989	POINT (61.4670989 55.122355)	Leninskiy rayon
37875	14745	1	55.108711177	61.475278448	POINT (61.475278448 55.108711177)	Leninskiy rayon
86528	34009	4	55.118296657	61.433154831	POINT (61.433154831 55.118296657)	Leninskiy rayon
59042	23113	3	55.114621747	61.455870789	POINT (61.455870789 55.114621747)	Leninskiy rayon
176843	69754	4	55.132410642	61.435141798	POINT (61.435141798 55.132410642)	Leninskiy rayon
229427	90656	2	55.14090277	61.428211538	POINT (61.428211538 55.14090277)	Leninskiy rayon
125893	49516	4	55.12388182	61.469428462	POINT (61.469428462 55.12388182)	Leninskiy rayon
163726	64506	5	55.130597026	61.454407532	POINT (61.454407532 55.130597026)	Leninskiy rayon
225145	88955	3	55.140492736	61.436293208	POINT (61.436293208 55.140492736)	Leninskiy rayon
204298	80677	3	55.137403564	61.451797047	POINT (61.451797047 55.137403564)	Leninskiy rayon
18364	7173	5	55.09997475	61.48250365	POINT (61.48250365 55.09997475)	Leninskiy rayon
280837	111104	3	55.14653685	61.43317905	POINT (61.43317905 55.14653685)	Leninskiy rayon
168563	66438	2	55.131445953	61.442341344	POINT (61.442341344 55.131445953)	Leninskiy rayon
81668	32089	3	55.117761134	61.463086677	POINT (61.463086677 55.117761134)	Leninskiy rayon
126957	49937	3	55.124044114	61.460163626	POINT (61.460163626 55.124044114)	Leninskiy rayon
30134	11720	5	55.105685345	61.488027713	POINT (61.488027713 55.105685345)	Leninskiy rayon
150424	59206	1	55.128122468	61.421821524	POINT (61.421821524 55.128122468)	Leninskiy rayon
95089	37378	6	55.11928445	61.4345664	POINT (61.4345664 55.11928445)	Leninskiy rayon
92850	36515	2	55.118970961	61.463677274	POINT (61.463677274 55.118970961)	Leninskiy rayon
270044	106805	5	55.145384306	61.427403801	POINT (61.427403801 55.145384306)	Leninskiy rayon
153689	60501	4	55.128917555	61.467124275	POINT (61.467124275 55.128917555)	Leninskiy rayon
189815	74923	3	55.135011655	61.434363099	POINT (61.434363099 55.135011655)	Leninskiy rayon
133170	52393	5	55.124940736	61.514428014	POINT (61.514428014 55.124940736)	Leninskiy rayon
29715	11557	2	55.105492466	61.491614021	POINT (61.491614021 55.105492466)	Leninskiy rayon
162556	64047	5	55.130557632	61.45308728	POINT (61.45308728 55.130557632)	Leninskiy rayon
35061	13649	1	55.107423367	61.477244933	POINT (61.477244933 55.107423367)	Leninskiy rayon
288855	114285	5	55.147559569	61.438658974	POINT (61.438658974 55.147559569)	Leninskiy rayon
85348	33550	4	55.118051847	61.467350798	POINT (61.467350798 55.118051847)	Leninskiy rayon
193384	76346	4	55.135418162	61.450230859	POINT (61.450230859 55.135418162)	Leninskiy rayon
168311	66344	5	55.131445953	61.442341344	POINT (61.442341344 55.131445953)	Leninskiy rayon
108969	42834	1	55.12139828	61.469923378	POINT (61.469923378 55.12139828)	Leninskiy rayon
93533	36775	1	55.119046484	61.528402647	POINT (61.528402647 55.119046484)	Leninskiy rayon
77387	30397	2	55.11714791	61.438859039	POINT (61.438859039 55.11714791)	Leninskiy rayon
100761	39612	5	55.120024719	61.513878384	POINT (61.513878384 55.120024719)	Leninskiy rayon
115969	45603	8	55.122506256	61.425962838	POINT (61.425962838 55.122506256)	Leninskiy rayon
125599	49398	5	55.12388182	61.469428462	POINT (61.469428462 55.12388182)	Leninskiy rayon
96901	38093	2	55.1194856	61.449982933	POINT (61.449982933 55.1194856)	Leninskiy rayon
80941	31801	2	55.11770585	61.44299875	POINT (61.44299875 55.11770585)	Leninskiy rayon
122134	48032	6	55.123425259	61.47066412	POINT (61.47066412 55.123425259)	Leninskiy rayon
224285	88616	5	55.140321299	61.452113187	POINT (61.452113187 55.140321299)	Leninskiy rayon
37668	14665	4	55.108607532	61.416353893	POINT (61.416353893 55.108607532)	Leninskiy rayon
31788	12371	6	55.106209969	61.480541571	POINT (61.480541571 55.106209969)	Leninskiy rayon
271160	107254	5	55.145506316	61.433258668	POINT (61.433258668 55.145506316)	Leninskiy rayon
90115	35427	5	55.118655867	61.420890127	POINT (61.420890127 55.118655867)	Leninskiy rayon
114909	45186	3	55.122316303	61.435325149	POINT (61.435325149 55.122316303)	Leninskiy rayon
102801	40415	5	55.12048635	61.5033088	POINT (61.5033088 55.12048635)	Leninskiy rayon
93688	36834	3	55.119099249	61.452584767	POINT (61.452584767 55.119099249)	Leninskiy rayon
182243	71900	4	55.133487819	61.441152306	POINT (61.441152306 55.133487819)	Leninskiy rayon
210657	83203	1	55.1384282	61.42899271	POINT (61.42899271 55.1384282)	Leninskiy rayon
183637	72456	1	55.1338988	61.42856065	POINT (61.42856065 55.1338988)	Leninskiy rayon
183359	72350	3	55.133835922	61.441840242	POINT (61.441840242 55.133835922)	Leninskiy rayon
109732	43130	2	55.121628857	61.460241928	POINT (61.460241928 55.121628857)	Leninskiy rayon
106223	41755	4	55.121004887	61.436468024	POINT (61.436468024 55.121004887)	Leninskiy rayon
197543	77998	3	55.136253864	61.457498789	POINT (61.457498789 55.136253864)	Leninskiy rayon
173787	68532	2	55.131930415	61.445852857	POINT (61.445852857 55.131930415)	Leninskiy rayon
202034	79783	2	55.137002118	61.456419521	POINT (61.456419521 55.137002118)	Leninskiy rayon
256597	101465	2	55.144120742	61.426778421	POINT (61.426778421 55.144120742)	Leninskiy rayon
22677	8840	2	55.102403633	61.487203516	POINT (61.487203516 55.102403633)	Leninskiy rayon
99028	38925	3	55.11984905	61.42829065	POINT (61.42829065 55.11984905)	Leninskiy rayon
25039	9747	5	55.10363845	61.487868634	POINT (61.487868634 55.10363845)	Leninskiy rayon
285208	112830	5	55.14694565	61.43899195	POINT (61.43899195 55.14694565)	Leninskiy rayon
15401	6002	5	55.098179928	61.482346776	POINT (61.482346776 55.098179928)	Leninskiy rayon
67542	26481	3	55.115704913	61.466025277	POINT (61.466025277 55.115704913)	Leninskiy rayon
231210	91365	1	55.141208176	61.424855648	POINT (61.424855648 55.141208176)	Leninskiy rayon
292399	115699	5	55.147877655	61.429776409	POINT (61.429776409 55.147877655)	Leninskiy rayon
14704	5758	4	55.091644145	61.482478975	POINT (61.482478975 55.091644145)	Leninskiy rayon
265577	105031	2	55.14500625	61.43136415	POINT (61.43136415 55.14500625)	Leninskiy rayon
210608	83182	2	55.1384282	61.42899271	POINT (61.42899271 55.1384282)	Leninskiy rayon
89153	35044	5	55.118474231	61.429455344	POINT (61.429455344 55.118474231)	Leninskiy rayon
227845	90029	6	55.14085224	61.438955246	POINT (61.438955246 55.14085224)	Leninskiy rayon
171151	67473	2	55.131677308	61.448057075	POINT (61.448057075 55.131677308)	Leninskiy rayon
85027	33421	3	55.118017937	61.425745668	POINT (61.425745668 55.118017937)	Leninskiy rayon
161505	63626	2	55.130517576	61.441710659	POINT (61.441710659 55.130517576)	Leninskiy rayon
104287	40998	2	55.120711017	61.508067317	POINT (61.508067317 55.120711017)	Leninskiy rayon
111583	43863	3	55.122078832	61.517407937	POINT (61.517407937 55.122078832)	Leninskiy rayon
184973	72992	1	55.134146286	61.431498353	POINT (61.431498353 55.134146286)	Leninskiy rayon
130075	51171	5	55.124487974	61.473499639	POINT (61.473499639 55.124487974)	Leninskiy rayon
88020	34607	2	55.118388293	61.46045173	POINT (61.46045173 55.118388293)	Leninskiy rayon
38454	14968	2	55.109036533	61.469447498	POINT (61.469447498 55.109036533)	Leninskiy rayon
83271	32731	1	55.117868825	61.427812338	POINT (61.427812338 55.117868825)	Leninskiy rayon
151852	59769	5	55.128602796	61.453089859	POINT (61.453089859 55.128602796)	Leninskiy rayon
164624	64871	4	55.130735038	61.430802815	POINT (61.430802815 55.130735038)	Leninskiy rayon
256241	101323	5	55.144120742	61.426778421	POINT (61.426778421 55.144120742)	Leninskiy rayon
189142	74649	4	55.134777626	61.445129614	POINT (61.445129614 55.134777626)	Leninskiy rayon
60698	23774	3	55.114705	61.42476005	POINT (61.42476005 55.114705)	Leninskiy rayon
207757	82050	5	55.138041249	61.440742844	POINT (61.440742844 55.138041249)	Leninskiy rayon
91781	36091	4	55.118765681	61.427690393	POINT (61.427690393 55.118765681)	Leninskiy rayon
153611	60469	3	55.128917555	61.467124275	POINT (61.467124275 55.128917555)	Leninskiy rayon
206613	81596	3	55.137958399	61.429714695	POINT (61.429714695 55.137958399)	Leninskiy rayon
167611	66058	4	55.13136236	61.450649199	POINT (61.450649199 55.13136236)	Leninskiy rayon
134843	53067	2	55.125087004	61.429234981	POINT (61.429234981 55.125087004)	Leninskiy rayon
22093	8615	3	55.102168999	61.484319357	POINT (61.484319357 55.102168999)	Leninskiy rayon
228675	90357	3	55.140862988	61.452602887	POINT (61.452602887 55.140862988)	Leninskiy rayon
67011	26273	3	55.115645029	61.457114393	POINT (61.457114393 55.115645029)	Leninskiy rayon
133589	52565	1	55.125003376	61.513736676	POINT (61.513736676 55.125003376)	Leninskiy rayon
64157	25144	2	55.11524749	61.446927071	POINT (61.446927071 55.11524749)	Leninskiy rayon
113910	44784	1	55.122273598	61.461227542	POINT (61.461227542 55.122273598)	Leninskiy rayon
136348	53667	5	55.12525817	61.463487082	POINT (61.463487082 55.12525817)	Leninskiy rayon
195355	77125	3	55.135867531	61.431530121	POINT (61.431530121 55.135867531)	Leninskiy rayon
202448	79946	4	55.137044316	61.454741415	POINT (61.454741415 55.137044316)	Leninskiy rayon
239766	94770	4	55.141848465	61.426353279	POINT (61.426353279 55.141848465)	Leninskiy rayon
175890	69366	3	55.132206563	61.431213015	POINT (61.431213015 55.132206563)	Leninskiy rayon
126056	49585	2	55.12392225	61.4403768	POINT (61.4403768 55.12392225)	Leninskiy rayon
150758	59340	3	55.128207673	61.424492642	POINT (61.424492642 55.128207673)	Leninskiy rayon
243500	96252	1	55.142488563	61.434890046	POINT (61.434890046 55.142488563)	Leninskiy rayon
235146	92932	5	55.141518907	61.440397214	POINT (61.440397214 55.141518907)	Leninskiy rayon
212741	84043	4	55.138691317	61.423577429	POINT (61.423577429 55.138691317)	Leninskiy rayon
24311	9465	4	55.103184684	61.481536894	POINT (61.481536894 55.103184684)	Leninskiy rayon
84175	33081	1	55.1178974	61.42349055	POINT (61.42349055 55.1178974)	Leninskiy rayon
259795	102734	1	55.144498878	61.43498042	POINT (61.43498042 55.144498878)	Leninskiy rayon
104628	41129	6	55.120742252	61.459878188	POINT (61.459878188 55.120742252)	Leninskiy rayon
73915	29017	2	55.11678608	61.462707998	POINT (61.462707998 55.11678608)	Leninskiy rayon
103527	40702	3	55.120689938	61.470768501	POINT (61.470768501 55.120689938)	Leninskiy rayon
53049	20739	6	55.11350757	61.460657218	POINT (61.460657218 55.11350757)	Leninskiy rayon
73010	28659	9	55.116610496	61.466455135	POINT (61.466455135 55.116610496)	Leninskiy rayon
115962	45600	3	55.122506256	61.425962838	POINT (61.425962838 55.122506256)	Leninskiy rayon
274095	108411	2	55.145737897	61.438118597	POINT (61.438118597 55.145737897)	Leninskiy rayon
147024	57867	3	55.127400215	61.423715514	POINT (61.423715514 55.127400215)	Leninskiy rayon
192262	75897	5	55.135364799	61.443624436	POINT (61.443624436 55.135364799)	Leninskiy rayon
233923	92446	2	55.141404352	61.428580797	POINT (61.428580797 55.141404352)	Leninskiy rayon
97701	38402	2	55.11964305	61.452466517	POINT (61.452466517 55.11964305)	Leninskiy rayon
233799	92393	3	55.141404352	61.428580797	POINT (61.428580797 55.141404352)	Leninskiy rayon
122139	48036	2	55.123425259	61.47066412	POINT (61.47066412 55.123425259)	Leninskiy rayon
144968	57055	6	55.126905472	61.433285449	POINT (61.433285449 55.126905472)	Leninskiy rayon
92670	36445	3	55.118923729	61.457945132	POINT (61.457945132 55.118923729)	Leninskiy rayon
204863	80902	4	55.137509387	61.453893212	POINT (61.453893212 55.137509387)	Leninskiy rayon
28275	10998	3	55.105204634	61.489781474	POINT (61.489781474 55.105204634)	Leninskiy rayon
97988	38510	7	55.11968443	61.468397322	POINT (61.468397322 55.11968443)	Leninskiy rayon
195977	77376	5	55.1359913	61.443524184	POINT (61.443524184 55.1359913)	Leninskiy rayon
205089	80994	4	55.137545907	61.444974477	POINT (61.444974477 55.137545907)	Leninskiy rayon
185896	73360	2	55.134298398	61.43398331	POINT (61.43398331 55.134298398)	Leninskiy rayon
171443	67590	3	55.131677308	61.448057075	POINT (61.448057075 55.131677308)	Leninskiy rayon
92865	36522	2	55.118970961	61.463677274	POINT (61.463677274 55.118970961)	Leninskiy rayon
95235	37432	2	55.11928445	61.4345664	POINT (61.4345664 55.11928445)	Leninskiy rayon
176636	69670	4	55.132405206	61.422128159	POINT (61.422128159 55.132405206)	Leninskiy rayon
176796	69733	2	55.132405206	61.422128159	POINT (61.422128159 55.132405206)	Leninskiy rayon
139486	54899	1	55.125965705	61.461239457	POINT (61.461239457 55.125965705)	Leninskiy rayon
135894	53481	3	55.12520485	61.43198635	POINT (61.43198635 55.12520485)	Leninskiy rayon
237288	93777	2	55.141652031	61.432026535	POINT (61.432026535 55.141652031)	Leninskiy rayon
235599	93115	4	55.141558736	61.451154656	POINT (61.451154656 55.141558736)	Leninskiy rayon
154347	60763	6	55.129058088	61.421000808	POINT (61.421000808 55.129058088)	Leninskiy rayon
73479	28840	4	55.116632449	61.431839328	POINT (61.431839328 55.116632449)	Leninskiy rayon
193491	76381	2	55.135418162	61.450230859	POINT (61.450230859 55.135418162)	Leninskiy rayon
142682	56158	3	55.126397891	61.435721933	POINT (61.435721933 55.126397891)	Leninskiy rayon
254938	100802	7	55.144049908	61.446064511	POINT (61.446064511 55.144049908)	Leninskiy rayon
91572	36005	6	55.1187291	61.45637415	POINT (61.45637415 55.1187291)	Leninskiy rayon
124083	48807	4	55.123563266	61.517575783	POINT (61.517575783 55.123563266)	Leninskiy rayon
254929	100799	3	55.144049908	61.446064511	POINT (61.446064511 55.144049908)	Leninskiy rayon
58955	23076	4	55.114621747	61.455870789	POINT (61.455870789 55.114621747)	Leninskiy rayon
234081	92510	3	55.141404352	61.428580797	POINT (61.428580797 55.141404352)	Leninskiy rayon
192222	75880	6	55.135364799	61.443624436	POINT (61.443624436 55.135364799)	Leninskiy rayon
75214	29534	2	55.116930983	61.461963837	POINT (61.461963837 55.116930983)	Leninskiy rayon
165992	65417	3	55.131027093	61.428010161	POINT (61.428010161 55.131027093)	Leninskiy rayon
147621	58100	3	55.12750545	61.5028529	POINT (61.5028529 55.12750545)	Leninskiy rayon
141928	55859	3	55.126349201	61.424751665	POINT (61.424751665 55.126349201)	Leninskiy rayon
20405	7960	5	55.101082464	61.488574459	POINT (61.488574459 55.101082464)	Leninskiy rayon
99401	39071	3	55.119936527	61.461292032	POINT (61.461292032 55.119936527)	Leninskiy rayon
199548	78793	3	55.136649381	61.438790247	POINT (61.438790247 55.136649381)	Leninskiy rayon
171249	67510	1	55.131677308	61.448057075	POINT (61.448057075 55.131677308)	Leninskiy rayon
224160	88574	3	55.140321299	61.452113187	POINT (61.452113187 55.140321299)	Leninskiy rayon
84501	33217	3	55.11795367	61.452665816	POINT (61.452665816 55.11795367)	Leninskiy rayon
135536	53339	2	55.12518445	61.45828905	POINT (61.45828905 55.12518445)	Leninskiy rayon
